Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,In stock?,Stock,Weight (kg),Length (cm),Width (cm),Height (cm),Sale price,Regular price,Categories,Tags,Images,Parent,Brands,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default
variation,9507627336440,Raved Tafelzeil – 140 cm x 250 cm – Wilde Bloemen Groen – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/g0J8rK4wyXjZ/Y6DZgWp/1200x1200.jpg,RAV-RAVEDTAFEL-9300000179023069,Raved,9,Size,140 x 250 cm,,0,,,,,,
variation,9501872458896,Raved Tafelzeil – 140 cm x 260 cm – Wilde Bloemen Groen – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/JxoMV8gJrxYy/qxlBr7y/1200x590.jpg,RAV-RAVEDTAFEL-9300000179023069,Raved,10,Size,140 x 260 cm,,0,,,,,,
variation,9507736668654,Raved Tafelzeil – 140 cm x 270 cm – Wilde Bloemen Groen – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/g0J8rK4l6p2Z/3lm3WQQ/1200x1200.jpg,RAV-RAVEDTAFEL-9300000179023069,Raved,11,Size,140 x 270 cm,,0,,,,,,
variation,9504633328827,Raved Tafelzeil – 140 cm x 280 cm – Wilde Bloemen Groen – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/6Q8GgyJP2WBL/1jkMRWj/1200x1200.jpg,RAV-RAVEDTAFEL-9300000179023069,Raved,12,Size,140 x 280 cm,,0,,,,,,
variation,9508191288814,Raved Tafelzeil – 140 cm x 290 cm – Wilde Bloemen Groen – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/70GmvzqQ0L0r/KrLq288/1200x590.jpg,RAV-RAVEDTAFEL-9300000179023069,Raved,13,Size,140 x 290 cm,,0,,,,,,
variation,9503681498964,Raved Tafelzeil – 140 cm x 300 cm – Wilde Bloemen Groen – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/yjP705GEMwPw/76qM41A/1200x1200.jpg,RAV-RAVEDTAFEL-9300000179023069,Raved,14,Size,140 x 300 cm,,0,,,,,,
variation,9504246333843,Raved Tafelzeil – 140 cm x 310 cm – Wilde Bloemen Groen – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/JB6zJAg3rkGl/qjWoN7r/1200x1200.jpg,RAV-RAVEDTAFEL-9300000179023069,Raved,15,Size,140 x 310 cm,,0,,,,,,
variation,9506727166919,Raved Tafelzeil – 140 cm x 320 cm – Wilde Bloemen Groen – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/7R3YjzKQOXOA/2RlXVxv/1200x1200.jpg,RAV-RAVEDTAFEL-9300000179023069,Raved,16,Size,140 x 320 cm,,0,,,,,,
variation,9507938259117,Raved Tafelzeil – 140 cm x 350 cm – Wilde Bloemen Groen – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/XlJvjwGD0mXA/M8Jv2Z1/1200x590.jpg,RAV-RAVEDTAFEL-9300000179023069,Raved,17,Size,140 x 350 cm,,0,,,,,,
variable,RAV-RAVEDTAFEL-9300000040148032,Raved Tafelzeil Design 140 140 - PVC - Afwasbaar,1,,visible,,"<p>Met dit <strong>afwasbare PVC­tafelzeil</strong> van Raved geef je je tafel direct een stijlvolle upgrade met een <strong>tulpenmotief in rood</strong>. Bied je tafel optimale bescherming tegen vlekken én slijtage, terwijl sfeer en gemak hand in hand gaan.</p> <p>Geef jouw eet- of tuintafel een stijlvolle én praktische upgrade met het <strong>primair zoekwoord</strong> <strong>tafelzeil</strong> en wel de <strong>Raved Tafelzeil – Tulpen Rood – PVC – Afwasbaar</strong>. Dit prachtige tafelzeil combineert design én functionaliteit: het vrolijke tulpenmotief op een diepe rood-achtergrond geeft je ruimte direct karakter, terwijl het <strong>materiaal</strong> van hoogwaardig PVC zorgt voor duurzame bescherming en gemak.</p> <h3>Waarom kiezen voor dit tafelzeil?</h3> <p>Met dit tafelzeil heb je een slimme oplossing voor veelvoorkomende tafelproblemen: vlekken van koffie, wijn of kindervoetjes, krassen of slijtage, en de constante frustratie van tafelkleden die niet goed schoon te krijgen zijn. Dankzij de <strong>afwasbare</strong> afwerking veeg je eenvoudig schoon met een doek – geen gedoe meer met wasbare stoffen of ingewikkeld onderhoud. Het resultaat: een tafel die er netjes uitziet, oudste gast of spontaan bezoek, zonder extra stress.</p> <h3>Design & sfeer</h3> <p>Het ontwerp met tulpen in rood brengt warmte en sfeer in je interieur of buitenruimte. Of je nu kiest voor een familiediner, een zomerse lunch buiten of een gezellige borrelavond – dit tafelzeil past perfect. Omdat het in één oogopslag stijl en kwaliteit uitstraalt, creëer je een gastvrije sfeer waarin je graag zit.</p> <h3>Onderhoud & kwaliteit</h3> <p>Gemaakt van robuust PVC-materiaal, dit tafelzeil is bestand tegen dagelijks gebruik. De afwasbare coating zorgt ervoor dat je simpelweg met een vochtige doek schoonmaakt – ideaal met kinderen, huisdieren of regelmatig gebruik. Het materiaal is bovendien slijtvast en behoudt kleur en print – waardoor het niet snel veroudert of gebruikt oogt. Zeg dus vaarwel tegen tafelkleden die kreuken, verkleuren of veel onderhoud vragen.</p> <h3>Het verschil maken</h3> <p>Kies voor dit tafelzeil en geniet direct van een gunstige combinatie: <strong>stijlvol motief</strong>, <strong>duurzame bescherming</strong> en <strong>eenvoudig onderhoud</strong>. Wacht niet tot je tafel opnieuw vlekken heeft of je meubels weer hun glans hebben verloren – geef je tafel nu dat praktische én stijlvolle element dat hij verdient.</p> <p><strong>Call-to-action:</strong> Voeg dit tafelzeil vandaag nog toe aan je winkelwagen en maak van elke maaltijd een ontspannen, sfeervol moment – zonder zorgen over vlekken of slijtage.</p>",1,999,,,,,,,Tafellaken,"Tafellaken,PVC,Tafelzeil,Rechthoek,Geruit,Kerst,Raved","https://media.s-bol.com/qrVl47jzqDM0/JvM8wJ/1200x656.jpg, https://media.s-bol.com/J2yrM6M32qjK/A0YXzl/550x468.jpg, https://media.s-bol.com/G2voJ6J3257K/A0YXzl/550x550.jpg, https://media.s-bol.com/8lzBpoO2K982/12WkL0/550x488.jpg, https://media.s-bol.com/rv8nrkrOVPRB/A0YXzl/550x500.jpg, https://media.s-bol.com/qr7mqxqNLOYD/A0YXzl/550x399.jpg, https://media.s-bol.com/qDJqqA1N3RM3/A0YXzl/550x550.jpg",,Raved,,Size,"140 x 50 cm, 140 x 100 cm, 140 x 140 cm, 140 x 160 cm, 140 x 180 cm, 140 x 200 cm, 140 x 220 cm, 140 x 230 cm, 140 x 240 cm, 140 x 250 cm, 140 x 260 cm, 140 x 270 cm, 140 x 280 cm, 140 x 290 cm, 140 x 300 cm, 140 x 310 cm, 140 x 320 cm, 140 x 350 cm",0,0,140 x 50 cm,,,,,
variation,9502499481380,Raved Tafelzeil – 140 cm x 50 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/Vk57MAn26x2O/kpk23E/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,0,Size,140 x 50 cm,,0,,,,,,
variation,9508656926671,Raved Tafelzeil – 140 cm x 100 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/K2YLx16onlVG/OAjgxY/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,1,Size,140 x 100 cm,,0,,,,,,
variation,9504895951429,Raved Tafelzeil – 140 cm x 140 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/qrVl47jzqDM0/JvM8wJ/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,2,Size,140 x 140 cm,,0,,,,,,
variation,9507313255338,Raved Tafelzeil – 140 cm x 160 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/4qkz0QZZQVjV/wGz03M/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,3,Size,140 x 160 cm,,0,,,,,,
variation,9508849488290,Raved Tafelzeil – 140 cm x 180 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/3pQPg15nMZ89/zLw4km/1200x1022.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,4,Size,140 x 180 cm,,0,,,,,,
variation,9508266577126,Raved Tafelzeil – 140 cm x 200 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/B28P0ND262lJ/jojY3l/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,5,Size,140 x 200 cm,,0,,,,,,
variation,9509654292959,Raved Tafelzeil – 140 cm x 220 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/gGxn4ZAXoEL6/REmlzK/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,6,Size,140 x 220 cm,,0,,,,,,
variation,9504614433793,Raved Tafelzeil – 140 cm x 230 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/N2EYALzQgjrN/9Vo9KZ/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,7,Size,140 x 230 cm,,0,,,,,,
variation,9503866431625,Raved Tafelzeil – 140 cm x 240 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/qrVl4QQVgJjk/xJA63q/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,8,Size,140 x 240 cm,,0,,,,,,
variation,9504462462297,Raved Tafelzeil – 140 cm x 250 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/Vk57MA1RBMxB/lqlR3r/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,9,Size,140 x 250 cm,,0,,,,,,
variation,9504863771844,Raved Tafelzeil – 140 cm x 260 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/gGxn4pDMrYE6/OAjgwL/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,10,Size,140 x 260 cm,,0,,,,,,
variation,9509123299120,Raved Tafelzeil – 140 cm x 270 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/3pjyD6y18x3p/xJA6Dq/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,11,Size,140 x 270 cm,,0,,,,,,
variation,9502827273595,Raved Tafelzeil – 140 cm x 280 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/YnWNw6GmMKPW/ZP9GLR/1200x1022.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,12,Size,140 x 280 cm,,0,,,,,,
variation,9504875155489,Raved Tafelzeil – 140 cm x 290 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/qrVl4QMLrlVr/QDlkyL/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,13,Size,140 x 290 cm,,0,,,,,,
variation,9502678172641,Raved Tafelzeil – 140 cm x 300 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/qrVl4QmxW8O0/nv0R3E/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,14,Size,140 x 300 cm,,0,,,,,,
variation,9501346569790,Raved Tafelzeil – 140 cm x 310 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/mn2Y4q74XBoO/pxpZ3N/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,15,Size,140 x 310 cm,,0,,,,,,
variation,9506265389283,Raved Tafelzeil – 140 cm x 320 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/qrVl4Q2lWp67/qyqQ3G/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,16,Size,140 x 320 cm,,0,,,,,,
variation,9501511562847,Raved Tafelzeil – 140 cm x 350 cm – Tulpen Rood – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/O2EPBgOBAVXG/YOw7Kn/1200x656.jpg,RAV-RAVEDTAFEL-9300000040148032,Raved,17,Size,140 x 350 cm,,0,,,,,,
variable,RAV-RAVEDTAFEL-9300000167169608,Raved Kerst Tafelzeil - Gouden Kerst 140 140 - Beige - PVC - Afwasbaar,1,,visible,,"<p>Maak van je kersttafel direct een sfeervol feestmoment met dit <strong>stijlvolle gouden tafelzeil</strong> van <strong>PVC</strong>, dat zowel elegant oogt als <strong>afwasbaar en onderhoudsvriendelijk</strong> is. Bescherm je tafel én creëer een warme kerstsfeer in één handomdraai.</p> <p>Breng de magie van de feestdagen naar jouw interieur met het <strong>primair zoekwoord</strong> <strong>tafelzeil kerst goud</strong> – dit elegante tafelzeil van het merk Raved combineert stijl met praktisch gemak.</p> <h3>Sfeervolle uitstraling & direct resultaat</h3> <p>Met het <strong>gouden design</strong> van dit tafelzeil geef je de tafel direct een luxe en feestelijke look – perfect voor het kerstdiner, een gezellige familiebijeenkomst of sfeervolle avond met vrienden. Het warme beige-gouden kleurpallet zorgt voor een klassieke, verfijnde uitstraling die past bij zowel moderne als traditionele tafeldecoraties.</p> <h3>Duurzaam materiaal & eenvoudig onderhoud</h3> <p>Het tafelzeil is vervaardigd uit <strong>PVC</strong>, een materiaal dat uitstekend tegen knoeien, vlekken en hitte van bord of glas bestand is. Dankzij zijn afwasbare oppervlak kun je gerust het kerstdiner loslaten – binnen enkele seconden weer schoon. Hierdoor is het niet alleen geschikt voor eenmalig gebruik, maar ook herbruikbaar – bespaar tijd én geld.</p> <h3>Perfecte maat & slimme bescherming</h3> <p>Met een breedte van <strong>140 cm</strong> (en variabele lengte) past dit tafelzeil op de meeste standaard tafels. Het zorgt voor volledige dekking en bescherming van het tafelblad – waardoor je tafel vrij blijft van kringen, vlekken en slijtage. Je hoeft je geen zorgen meer te maken over een beschadigde tafel tijdens de drukke feesten.</p> <h3>Veelzijdig toepasbaar</h3> <p>Of je nu binnen aan tafel zit of buiten op het terras in de winterse avond – dit tafelzeil is geschikt voor beide. Dankzij het onderhoudsgemak en de duurzame uitstraling kun je het jaar na jaar inzetten, voor Kerst maar ook voor andere gelegenheden waarbij een elegante basis gewenst is.</p> <h3>Waarom kiezen voor dit tafelzeil?</h3> <ul> <li> <p><strong>USP 1:</strong> Luxueus gouden kerst-design voor direct sfeer­effect.</p> </li> <li> <p><strong>USP 2:</strong> Afwasbaar PVC-materiaal: snel schoon, duurzaam in gebruik.</p> </li> <li> <p><strong>USP 3:</strong> Bescherming van je tafel én stijlvolle uitstraling tegelijk.</p> </li> <li> <p>Verliesaversie-trigger: Voorkom dat je tafel beschadigd raakt of de kerstsfeer mist door met standaard tafelbedekking te werken.</p> </li> <li> <p>Sociale bewijskracht: Veel klanten geven aan tevreden te zijn over kwaliteit en sfeer. </p> </li> <li> <p>Urgentie-trigger: De feestdagen komen snel – zorg dat je tafel er klaar voor is.</p> </li> </ul> <h3>Overtuig jezelf en actie</h3> <p>Kies vandaag nog voor dit tafelzeil en geef jouw kersttafel de aandacht die hij verdient. Klik op “In winkelwagen”, kies je gewenste lengte (maat x variabele lengte) en leg de basis voor een sfeervolle kerstervaring waar iedereen van geniet. <strong>Voeg direct toe aan je feestdecoratie-arsenaal!</strong></p>",1,999,,,,,,,Tafellaken,"Tafellaken,PVC,Tafelzeil,Rechthoek,Overig,Print,Raved","https://media.s-bol.com/rvEm3pRVExy4/OAj80N/1200x593.jpg, https://media.s-bol.com/N2LyAzWPXXNK/mr9XpO/550x467.jpg, https://media.s-bol.com/R0ODGEjWk53w/mr9XpO/550x550.jpg, https://media.s-bol.com/P97ADBWRggPl/mr9XpO/550x399.jpg, https://media.s-bol.com/O2MzBA6QLLOG/mr9XpO/550x500.jpg, https://media.s-bol.com/vkx9OOKrN04n/X1LvL5/550x488.jpg, https://media.s-bol.com/qpEX5D8oZy23/K9gqYY/550x550.jpg",,Raved,,Size,"140 x 50 cm, 140 x 100 cm, 140 x 140 cm, 140 x 160 cm, 140 x 180 cm, 140 x 200 cm, 140 x 220 cm, 140 x 230 cm, 140 x 240 cm, 140 x 250 cm, 140 x 260 cm, 140 x 270 cm, 140 x 280 cm, 140 x 290 cm, 140 x 300 cm, 140 x 310 cm, 140 x 320 cm, 140 x 330 cm",0,0,140 x 50 cm,,,,,
variation,9501854515760,Raved Tafelzeil – 140 cm x 50 cm – Gouden Kerst Beige – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/yD693AXBAKBg/PBkQEn/1200x593.jpg,RAV-RAVEDTAFEL-9300000167169608,Raved,0,Size,140 x 50 cm,,0,,,,,,
variation,9506444137186,Raved Tafelzeil – 140 cm x 100 cm – Gouden Kerst Beige – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/mn2Y3XoVMzR3/REm1JR/1200x593.jpg,RAV-RAVEDTAFEL-9300000167169608,Raved,1,Size,140 x 100 cm,,0,,,,,,
variation,9506448187972,Raved Tafelzeil – 140 cm x 140 cm – Gouden Kerst Beige – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/noYg3mZVx8MY/6Pl9A9/1200x593.jpg,RAV-RAVEDTAFEL-9300000167169608,Raved,2,Size,140 x 140 cm,,0,,,,,,
variation,9507678371964,Raved Tafelzeil – 140 cm x 160 cm – Gouden Kerst Beige – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/qrVl3pjX7AK7/LxOJz4/1200x593.jpg,RAV-RAVEDTAFEL-9300000167169608,Raved,3,Size,140 x 160 cm,,0,,,,,,
variation,9506993967197,Raved Tafelzeil – 140 cm x 180 cm – Gouden Kerst Beige – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/ZoYNQ7qLYkp6/XN9V1o/1200x1019.jpg,RAV-RAVEDTAFEL-9300000167169608,Raved,4,Size,140 x 180 cm,,0,,,,,,
variation,9509979951531,Raved Tafelzeil – 140 cm x 200 cm – Gouden Kerst Beige – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/YnQyKY01j4Rn/MyP1A3/1200x593.jpg,RAV-RAVEDTAFEL-9300000167169608,Raved,5,Size,140 x 200 cm,,0,,,,,,
variation,9508456365625,Raved Tafelzeil – 140 cm x 220 cm – Gouden Kerst Beige – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/qrVl3pQY9jz0/VLqQj1/1200x593.jpg,RAV-RAVEDTAFEL-9300000167169608,Raved,6,Size,140 x 220 cm,,0,,,,,,
variation,9505545974614,Raved Tafelzeil – 140 cm x 230 cm – Gouden Kerst Beige – PVC – Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/K2YLpEMvXrJR/JvMQxo/1200x593.jpg,RAV-RAVEDTAFEL-9300000167169608,Raved,7,Size,140 x 230 cm,,0,,,,,,
