Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,In stock?,Stock,Weight (kg),Length (cm),Width (cm),Height (cm),Sale price,Regular price,Categories,Tags,Images,Parent,Brands,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default
variation,9502455755364,Raved Tafelzeil – 140 cm x 250 cm – Strepen Beige – PVC - Afwasbaar,1,,visible,,,1,999,,,,,26.95,38.59,Tafellaken,,https://media.s-bol.com/gWRXz2GynRKk/2kJw4jj/1200x590.jpg,RAV-RAVEDTAFEL-9300000193285894,Raved,9,Size,140 x 250 cm,,0,,,,,,
variation,9501794333967,Raved Tafelzeil – 140 cm x 260 cm – Getekende Bladeren Groen – PVC – Afwasbaar,1,,visible,,,1,999,,,,,26.95,38.59,Tafellaken,,https://media.s-bol.com/BqBEMx79z4QX/xGW59BP/1200x1200.jpg,RAV-RAVEDTAFEL-9300000193285894,Raved,10,Size,140 x 260 cm,,0,,,,,,
variation,9509557598127,Raved Tafelzeil – 140 cm x 270 cm – Strepen Beige – PVC - Afwasbaar,1,,visible,,,1,999,,,,,26.95,38.59,Tafellaken,,https://media.s-bol.com/gWRXz2G0orE6/XDV9x18/1200x590.jpg,RAV-RAVEDTAFEL-9300000193285894,Raved,11,Size,140 x 270 cm,,0,,,,,,
variation,9502886331557,Raved Tafelzeil – 140 cm x 280 cm – Strepen Beige – PVC - Afwasbaar,1,,visible,,,1,999,,,,,26.95,38.59,Tafellaken,,https://media.s-bol.com/nW2JKOopDVAW/mZX9RAE/1200x590.jpg,RAV-RAVEDTAFEL-9300000193285894,Raved,12,Size,140 x 280 cm,,0,,,,,,
variation,9501498561611,Raved Tafelzeil – 140 cm x 290 cm – Strepen Beige – PVC - Afwasbaar,1,,visible,,,1,999,,,,,26.95,38.59,Tafellaken,,https://media.s-bol.com/Jk4XmvQr2gAJ/xkjrqPz/1200x590.jpg,RAV-RAVEDTAFEL-9300000193285894,Raved,13,Size,140 x 290 cm,,0,,,,,,
variation,9508126238662,Raved Tafelzeil – 140 cm x 300 cm – Getekende Bladeren Groen – PVC – Afwasbaar,1,,visible,,,1,999,,,,,26.95,38.59,Tafellaken,,https://media.s-bol.com/Y8EXJ2xBgRwY/y8W5MDR/1200x1200.jpg,RAV-RAVEDTAFEL-9300000193285894,Raved,14,Size,140 x 300 cm,,0,,,,,,
variation,9506773959152,Raved Tafelzeil – 140 cm x 310 cm – Getekende Bladeren Groen – PVC – Afwasbaar,1,,visible,,,1,999,,,,,26.95,38.59,Tafellaken,,https://media.s-bol.com/Y8EXJ2Bn9pg2/Mjngo61/1200x1200.jpg,RAV-RAVEDTAFEL-9300000193285894,Raved,15,Size,140 x 310 cm,,0,,,,,,
variation,9504419888873,Raved Tafelzeil – 140 cm x 320 cm – Getekende Bladeren Groen – PVC – Afwasbaar,1,,visible,,,1,999,,,,,26.95,38.59,Tafellaken,,https://media.s-bol.com/5Py0v6Er4qGB/DRKrPAk/1200x1200.jpg,RAV-RAVEDTAFEL-9300000193285894,Raved,16,Size,140 x 320 cm,,0,,,,,,
variation,9504211475769,Raved Tafelzeil – 140 cm x 350 cm – Getekende Bladeren Groen – PVC – Afwasbaar,1,,visible,,,1,999,,,,,26.95,38.59,Tafellaken,,https://media.s-bol.com/nW2Jk7LZyo9p/82YNPNL/1200x589.jpg,RAV-RAVEDTAFEL-9300000193285894,Raved,17,Size,140 x 350 cm,,0,,,,,,
variable,RAV-RAVEDTAFEL-9300000092104528,Raved Tafelzeil Blokken Design Grijs 140 140 - PVC - Afwasbaar,1,,visible,,"<p><strong>De tafelkleden van Raved zijn veelzijdig en brengen sfeer in huis. Onze Tafelkleden/Tafelzeilen/Tafelzeilen zijn zowel verkrijgbaar in vrolijke motieven en prints, als in mooie effen kleuren. Een Toile cirée van Raved is ook nog eens erg praktisch en beschermt je tafel tegen geknoei of brandplekken door hete pannen. Zo schuift iedereen met een gerust hart aan!</strong></p> <h3>Voor binnen & buiten</h3> <p>Dit Tafelkleed/Tafelzeil/Tafelzijl is geschikt voor zowel binnen als buiten. Let er wel op dat je het kleed naar binnen haalt wanneer het regent, dit voorkomt verkleuring en verwering. Na gebruik is het kleed eenvoudig af te nemen met een vochtige doek en kan het weer de kast in voor een volgend gebruik!</p> <h3>Blokken design</h3> <p>Dit tafelkleed/tafelzeil, met een subtiele print en neutrale kleur, past perfect binnen een modern en klassiek interieur. Het ontwerp bestaat uit een stijlvolle blokken print in de kleuren grijs en wit en maakt uw eetkamer nog completer.</p> <h3>Specificaties:</h3> <p> Materiaal: PVC / plastic <br /> Afmetingen: 140 x 140 cm <br /> Kleur: Wit/Grijs <br /> Inhoud: 1 stuk<br /> Fabrikant: Wicotex / 2Lif<br /> Onze tafelzijlen zijn geschikt voor jong en oud. Of je nu gezellig een avondje met vrienden of familie aan tafel schuift of kinderen hebt die graag knutselen en knoeien, je tafel kan alles aan!</p> <p>Raved, ook wel bekend als Raved Frabrics, verkoopt zowel praktische als mooie items! Onze artikelen worden zorgvuldig geselecteerd voor de beste kwaliteit. Van prachtige tafelkleden en -zeilen tot de mooiste muurdecoratie: bij Raved kun je altijd terecht!</p>",1,999,,,,,,,Tafellaken,"Tafellaken,PVC,Tafelzeil,Rechthoek,Geruit,Vierkantjes,Raved","https://media.s-bol.com/NJkWLORmjRR2/Z4Eg7q8/1200x1182.jpg, https://media.s-bol.com/r1kV82nvg8zp/Z4Eg7q8/550x550.jpg, https://media.s-bol.com/7w12ryAlQ5VA/mr9kyG/550x467.jpg, https://media.s-bol.com/JB6Wy8rxkv7g/Z4Eg7q8/550x480.jpg, https://media.s-bol.com/3pQPnr97ML0O/mr9kyG/550x550.jpg, https://media.s-bol.com/m5ZNOqPgr8OR/Z4Eg7q8/550x178.jpg, https://media.s-bol.com/4K5p6OW72pR0/qVRwX7/550x550.jpg, https://media.s-bol.com/xgkLn6wBoGg9/Z4Eg7q8/550x550.jpg, https://media.s-bol.com/Y8EqW7RPmP1n/Z4Eg7q8/550x550.jpg",,Raved,,Size,"140 x 50 cm, 140 x 100 cm, 140 x 140 cm, 140 x 160 cm, 140 x 180 cm, 140 x 200 cm, 140 x 220 cm, 140 x 230 cm, 140 x 240 cm, 140 x 250 cm, 140 x 260 cm, 140 x 270 cm, 140 x 280 cm, 140 x 290 cm, 140 x 300 cm, 140 x 310 cm, 140 x 320 cm, 140 x 350 cm",0,0,140 x 50 cm,,,,,
variation,9507334322392,Raved Tafelzeil Blokken  140 cm x  50 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/NJkWLORmjRR2/Z4Eg7q8/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,0,Size,140 x 50 cm,,0,,,,,,
variation,9503652492533,Raved Tafelzeil Blokken  140 cm x  100 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/g0JMZpGzDykD/qjWozPk/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,1,Size,140 x 100 cm,,0,,,,,,
variation,9504269167999,Raved Tafelzeil Blokken  140 cm x  140 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/7R3V192KA8K1/zmgAM2O/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,2,Size,140 x 140 cm,,0,,,,,,
variation,9502957948677,Raved Tafelzeil Blokken  140 cm x  160 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/r1kV82WZ2Jw6/nZWlwMP/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,3,Size,140 x 160 cm,,0,,,,,,
variation,9503861999496,Raved Tafelzeil Blokken  140 cm x  180 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/q1xL7QWRQGvr/oYWmxNk/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,4,Size,140 x 180 cm,,0,,,,,,
variation,9508925215888,Raved Tafelzeil Blokken  140 cm x  200 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/3N1V2ZA006nA/66pMOLz/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,5,Size,140 x 200 cm,,0,,,,,,
variation,9508793572687,Raved Tafelzeil Blokken  140 cm x  220 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/7R3V19w7QDg1/8qrgQPW/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,6,Size,140 x 220 cm,,0,,,,,,
variation,9507421872519,Raved Tafelzeil Blokken  140 cm x  230 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/KDr918vg8g7n/3lm3LB9/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,7,Size,140 x 230 cm,,0,,,,,,
variation,9502596173492,Raved Tafelzeil Blokken  140 cm x  240 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/NJkWLORmjRR2/Z4Eg7q8/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,8,Size,140 x 240 cm,,0,,,,,,
variation,9504896968631,Raved Tafelzeil Blokken  140 cm x  250 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/3N1VQ6mwoq6Q/GZNA3P3/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,9,Size,140 x 250 cm,,0,,,,,,
variation,9503996441358,Raved Tafelzeil Blokken  140 cm x  260 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/k1RX82lN5myK/P1qG322/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,10,Size,140 x 260 cm,,0,,,,,,
variation,9506864223117,Raved Tafelzeil Blokken  140 cm x  270 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/m5ZNOqgJJ2w9/WnA13kn/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,11,Size,140 x 270 cm,,0,,,,,,
variation,9506491227281,Raved Tafelzeil Blokken  140 cm x  280 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/q1xL7QrnZPDp/48n2MEk/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,12,Size,140 x 280 cm,,0,,,,,,
variation,9502437619622,Raved Tafelzeil Blokken  140 cm x  290 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/JB6Wy8kqRgPo/y8WzL1g/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,13,Size,140 x 290 cm,,0,,,,,,
variation,9507683377920,Raved Tafelzeil Blokken  140 cm x  300 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/q1xL7QmzOXn0/Y6DZ3oW/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,14,Size,140 x 300 cm,,0,,,,,,
variation,9507884559545,Raved Tafelzeil Blokken  140 cm x  310 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/BqB9NrYNKmVn/VmzW3gO/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,15,Size,140 x 310 cm,,0,,,,,,
variation,9505469783248,Raved Tafelzeil Blokken  140 cm x  320 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/q1xL7QmrA7yp/AnEr3Jp/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,16,Size,140 x 320 cm,,0,,,,,,
variation,9501627676995,Raved Tafelzeil Blokken  140 cm x  350 cm - Grijs - PVC - Afwasbaar,1,,visible,,,1,999,,,,,23.95,43.89,Tafellaken,,https://media.s-bol.com/q1xL7QmNNlJr/vg6wGXM/1200x1182.jpg,RAV-RAVEDTAFEL-9300000092104528,Raved,17,Size,140 x 350 cm,,0,,,,,,
variable,RAV-RAVEDTAFEL-9300000179187883,Raved Tafelzeil 140 140 - PVC - Afwasbaar,1,,visible,,"<p>Laat je tafel stralen én beschermen met <strong>een stijlvol motief in wit met takkenprint</strong>, <strong>duurzaam PVC-materiaal</strong>, en <strong>afwasbaar oppervlak</strong> — perfect voor dagelijks gebruik én gezellige samenkomsten, binnen of buiten.</p> <p>Breng rust en stijl naar je tafel met het **Raved Tafelzeil Takken. Dit tafelzeil combineert een <strong>elegant takkenmotief op een witte achtergrond</strong> met het praktische gemak van <strong>afwasbaar PVC-materiaal</strong> — een slimme keuze voor jouw huis.</p> <h3>Een frisse uitstraling en slimme bescherming</h3> <p>Met het subtiele <strong>takkenmotief in wit</strong> creëer je direct een natuurlijke en serene sfeer rond je tafel. Het oogt rustig, fris en stijlvol — perfect voor een moderne eettafel of een zonnig terras. Tegelijkertijd biedt het tafelzeil bescherming: dankzij het <strong>PVC-materiaal</strong> is je tafel bestand tegen dagelijks gebruik, speelse kleintjes, koffie-vlekken of onvoorzichtige aanrakingen.</p> <h3>Ideaal voor dagelijks gebruik én bijzondere momenten</h3> <p>Of je nu een ontbijt met het gezin hebt, een middagbuitentafel opzet of een etentje organiseert: dit tafelzeil is geschikt voor zowel binnen als buiten. Het is direct klaar voor gebruik, eenvoudig schoon te maken met een vochtige doek en het behoudt zijn frisse uitstraling. Dankzij de maat past het ideaal op standaard tafels — waardoor je tafel veilig is, zonder concessies te doen aan stijl.</p> <h3>Materiaal & onderhoud</h3> <p>Het tafelzeil is vervaardigd uit <strong>PVC</strong>, wat staat voor:</p> <ul> <li> <p><strong>Duurzaamheid</strong>: bestand tegen krassen, vocht en vlekken.</p> </li> <li> <p><strong>Onderhoudsgemak</strong>: veeg schoon met een natte doek, geen gesjouw met zware wasprogramma’s.</p> </li> <li> <p><strong>Gebruiksgemak</strong>: geen strijken, geen speciale schoonmaakmiddelen nodig.</p> </li> </ul> <h3>Waarom kiezen voor dit tafelzeil?</h3> <ul> <li> <p><strong>Bescherming</strong> voor je tafel tegen vlekken, krassen en slijtage.</p> </li> <li> <p><strong>Verbluffend eenvoudig in onderhoud</strong>, bespaart je tijd en moeite.</p> </li> <li> <p><strong>Stijlvol ontwerp</strong> dat past bij interieur én buitenruimte.</p> </li> <li> <p><strong>Merkvertrouwen</strong> van Raved, specialist in kwaliteits-tafeloplossingen.</p> </li> <li> <p><strong>Binnen & buiten gebruik</strong>, verhoogt de flexibiliteit in je woning.</p> </li> </ul> <p>Laat de zorgen over een beschadigde tafel achter je en geniet van het moment — of je nu werkt, eet, leest of ontspant. Voeg vandaag dit tafelzeil toe aan je interieur en creëer direct een stijlvolle en beschermde tafelsetting. <strong>Bestel nu en ervaar het gemak van een afwasbaar, stijlvol tafelzeil!</strong></p>",1,999,,,,,,,Tafellaken,"Tafellaken,PVC,Tafelzeil,Rechthoek,Geruit,Bloemen,Raved",https://media.s-bol.com/xxX9Ejlqo25l/gJnrXDr/1200x590.jpg,,Raved,,Size,"140 x 50 cm, 140 x 100 cm, 140 x 140 cm, 140 x 160 cm, 140 x 180 cm, 140 x 200 cm, 140 x 220 cm, 140 x 230 cm, 140 x 240 cm, 140 x 250 cm, 140 x 260 cm, 140 x 270 cm, 140 x 280 cm, 140 x 290 cm, 140 x 300 cm, 140 x 310 cm, 140 x 320 cm, 140 x 350 cm",0,0,140 x 50 cm,,,,,
variation,9505639594292,Raved Tafelzeil – 140 cm x 50 cm – Zomer Fruit – Paars – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/3X551YjNkoLn/gJnAJxl/1200x590.jpg,RAV-RAVEDTAFEL-9300000179187883,Raved,0,Size,140 x 50 cm,,0,,,,,,
variation,9501419569139,Raved Tafelzeil – 140 cm x 100 cm – Zomer Fruit – Paars – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/RJxx68M6AJpL/Z6zk6wE/1200x590.jpg,RAV-RAVEDTAFEL-9300000179187883,Raved,1,Size,140 x 100 cm,,0,,,,,,
variation,9502412818491,Raved Tafelzeil – 140 cm x 140 cm – Zomer Fruit – Paars – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/jKllRA85wJLR/QW6YWNq/1200x590.jpg,RAV-RAVEDTAFEL-9300000179187883,Raved,2,Size,140 x 140 cm,,0,,,,,,
variation,9504419994765,Raved Tafelzeil – 140 cm x 160 cm – Zomer Fruit – Paars – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/mjooZ721mkxE/31yk1jn/1200x590.jpg,RAV-RAVEDTAFEL-9300000179187883,Raved,3,Size,140 x 160 cm,,0,,,,,,
variation,9505753876267,Raved Tafelzeil – 140 cm x 180 cm – Zomer Fruit – Paars – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/Bm55B1RwDlLQ/82Mp2o5/1200x590.jpg,RAV-RAVEDTAFEL-9300000179187883,Raved,4,Size,140 x 180 cm,,0,,,,,,
variation,9502463415311,Raved Tafelzeil – 140 cm x 200 cm – Zomer Fruit – Paars – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/YmGGEVlDJrLM/R6PZ6M0/1200x590.jpg,RAV-RAVEDTAFEL-9300000179187883,Raved,5,Size,140 x 200 cm,,0,,,,,,
variation,9501483233929,Raved Tafelzeil – 140 cm x 220 cm – Zomer Fruit – Paars – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/6N558YY8KZ7O/2k7jkgP/1200x590.jpg,RAV-RAVEDTAFEL-9300000179187883,Raved,6,Size,140 x 220 cm,,0,,,,,,
variation,9508677975139,Raved Tafelzeil – 140 cm x 230 cm – Zomer Fruit – Paars – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/1N88wVVw3RzZ/kRrGRwY/1200x590.jpg,RAV-RAVEDTAFEL-9300000179187883,Raved,7,Size,140 x 230 cm,,0,,,,,,
variation,9507676669889,Raved Tafelzeil – 140 cm x 240 cm – Zomer Fruit – Paars – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/qnvvxAVgq8W7/73po3nG/1200x590.jpg,RAV-RAVEDTAFEL-9300000179187883,Raved,8,Size,140 x 240 cm,,0,,,,,,
variation,9506779856288,Raved Tafelzeil – 140 cm x 250 cm – Zomer Fruit – Paars – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/YmGGEVV6nvEO/9rDqrp4/1200x590.jpg,RAV-RAVEDTAFEL-9300000179187883,Raved,9,Size,140 x 250 cm,,0,,,,,,
variation,9503646248689,Raved Tafelzeil – 140 cm x 260 cm – Zomer Fruit – Paars – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/rowwkggmJQL2/4xzlxk0/1200x590.jpg,RAV-RAVEDTAFEL-9300000179187883,Raved,10,Size,140 x 260 cm,,0,,,,,,
variation,9501411295869,Raved Tafelzeil – 140 cm x 270 cm – Zomer Fruit – Paars – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/jKllQGNlBW0y/XDrgD7l/1200x590.jpg,RAV-RAVEDTAFEL-9300000179187883,Raved,11,Size,140 x 270 cm,,0,,,,,,
variation,9507312957592,Raved Tafelzeil – 140 cm x 280 cm – Zomer Fruit – Paars – PVC – Afwasbaar,1,,visible,,,1,999,,,,,,,Tafellaken,,https://media.s-bol.com/vvAA2mYnyJ68/jR0ERvz/1200x590.jpg,RAV-RAVEDTAFEL-9300000179187883,Raved,12,Size,140 x 280 cm,,0,,,,,,
