Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,In stock?,Stock,Weight (kg),Length (cm),Width (cm),Height (cm),Sale price,Regular price,Categories,Tags,Images,Parent,Brands,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default
variation,9503862343588,Raved Tafelzeil - 140 cm x 240 cm - Paardenbloem - Groen PVC Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/NJkK9Eq1z9np/pgWKVmN/1200x1200.jpg,RAV-RAVEDTAFEL-9300000145692848,Raved,8,Size,140 x 240 cm,,0,,,,,,
variation,9509181194184,Raved Tafelzeil - 140 cm x 250 cm - Paardenbloem - Groen PVC Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/EwRX9Z4zzqwk/xGW5jrq/1200x1200.jpg,RAV-RAVEDTAFEL-9300000145692848,Raved,9,Size,140 x 250 cm,,0,,,,,,
variation,9509223567655,Raved Tafelzeil - 140 cm x 260 cm - Paardenbloem - Groen PVC Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/ApDXPQVywWRj/BgGpEYN/1200x1200.jpg,RAV-RAVEDTAFEL-9300000145692848,Raved,10,Size,140 x 260 cm,,0,,,,,,
variation,9509532874550,Raved Tafelzeil - 140 cm x 270 cm - Paardenbloem - Groen PVC Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/JB6KqY54VKPo/DRKrEVq/1200x1200.jpg,RAV-RAVEDTAFEL-9300000145692848,Raved,11,Size,140 x 270 cm,,0,,,,,,
variation,9505169289170,Raved Tafelzeil - 140 cm x 280 cm - Paardenbloem - Groen PVC Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/NJkK9E4lZK8z/j2WMJKl/1200x1200.jpg,RAV-RAVEDTAFEL-9300000145692848,Raved,12,Size,140 x 280 cm,,0,,,,,,
variation,9508135697856,Raved Tafelzeil - 140 cm x 300 cm - Paardenbloem - Groen PVC Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/BqBXL84VKpOk/ElLvQV0/1200x1200.jpg,RAV-RAVEDTAFEL-9300000145692848,Raved,13,Size,140 x 300 cm,,0,,,,,,
variation,9507485625656,Raved Tafelzeil - 140 cm x 310 cm - Paardenbloem - Groen PVC Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/g0JDLx3wV8wG/lOWL6gr/1200x1200.jpg,RAV-RAVEDTAFEL-9300000145692848,Raved,14,Size,140 x 310 cm,,0,,,,,,
variation,9502598369343,Raved Tafelzeil - 140 cm x 320 cm - Paardenbloem - Groen PVC Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/zkp4KBZWWXLZ/k5WKMLE/1200x1200.jpg,RAV-RAVEDTAFEL-9300000145692848,Raved,15,Size,140 x 320 cm,,0,,,,,,
variation,9504665786473,Raved Tafelzeil - 140 cm x 350 cm - Paardenbloem - Groen PVC Afwasbaar,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/yjPAr63R07qR/vg65JvX/1200x1200.jpg,RAV-RAVEDTAFEL-9300000145692848,Raved,16,Size,140 x 350 cm,,0,,,,,,
variable,RAV-RAVEDTAFEL-9300000175965561,Raved Tafelzeil Jungle 140 140 - PVC - Afwasbaar,1,,visible,,"<p>Breng sfeer en gemak in huis met het <strong>Raved tafelzeil Jungle roze 140x240 cm</strong>. Gemaakt van <strong>duurzaam PVC</strong> en <strong>100% afwasbaar</strong>, zodat je tafel altijd schoon en beschermd blijft. Ideaal voor dagelijks gebruik, feestjes of buiten in de tuin.</p> <p>Een tafel is vaak het middelpunt van je huis – hier wordt gegeten, gewerkt, gelachen en geleefd. Juist daarom wil je een tafelzeil dat niet alleen beschermt, maar ook bijdraagt aan de uitstraling van je interieur. Met het <strong>Raved tafelzeil Jungle</strong> kies je voor een combinatie van stijl en praktisch gemak.</p> <h3>Waarom kiezen voor dit tafelzeil?</h3> <p>Het <strong>tafelzeil van PVC</strong> is ontworpen om je tafel optimaal te beschermen tegen vlekken, kringen en krassen. Dankzij de <strong>afwasbare laag</strong> veeg je vuil eenvoudig weg met een vochtige doek – ideaal na een drukke maaltijd of een feestje. Zo blijft je tafel langer mooi en hoef je nooit meer te stressen over hardnekkige vlekken.</p> <h3>Stijlvol design voor elke ruimte</h3> <p>De trendy <strong>jungleprint in zacht roze tinten</strong> brengt direct sfeer in je interieur. Perfect voor een gezellige eetkamer, maar ook een eyecatcher in de tuin. Of je nu een etentje organiseert of gewoon samen met je gezin dineert: dit tafelzeil maakt van ieder moment een stijlvolle gelegenheid.</p> <h3>Veelzijdig in gebruik</h3> <ul> <li> <p>Geschikt voor <strong>binnen én buiten</strong></p> </li> <li> <p>Ideaal voor gezinnen met kinderen</p> </li> <li> <p>Handig tijdens verjaardagen en feestjes</p> </li> <li> <p>Past perfect op tafels van 6 tot 8 personen</p> </li> </ul> <h3>Duurzaamheid en gemak</h3> <p>Het <strong>stevige PVC-materiaal</strong> zorgt ervoor dat het zeil lang meegaat en tegen een stootje kan. Bovendien is het licht van gewicht, waardoor je het eenvoudig kunt opbergen of meenemen naar buiten.</p> <h3>Onderhoudsvriendelijk</h3> <p>Geen gedoe met wassen of strijken – een simpele veeg is genoeg. Zo hou je meer tijd over voor de dingen die er écht toe doen.</p> <p>Met het <strong>Raved tafelzeil Jungle roze</strong> geniet je van een combinatie van gemak, stijl en bescherming. Bescherm je tafel, voeg sfeer toe aan je interieur en maak van elke maaltijd een mooi moment.</p> <p><strong>Bestel nu en ontdek hoe makkelijk én sfeervol jouw tafel kan zijn.</strong></p>",1,999,,,,,,,Tafellaken,"Tafellaken,PVC,Tafelzeil,Rechthoek,Gebloemd,Jungle,Raved","https://media.s-bol.com/XWDXDJNy1Gmo/xGW5jm3/1200x1200.jpg, https://media.s-bol.com/JB6K6ov03KRv/xGW5jm3/550x550.jpg, https://media.s-bol.com/KDr7rpwg0x1r/xGW5jm3/550x494.jpg, https://media.s-bol.com/LzZ6k5zM03WX/J6y5lQK/550x500.jpg, https://media.s-bol.com/OKYXYwAmOBMg/xGW5jm3/550x178.jpg, https://media.s-bol.com/PLNKNxBnPD7z/xGW5jm3/550x550.jpg, https://media.s-bol.com/PLNKNxBnPw22/xGW5jm3/550x550.jpg",,Raved,,Size,"140 x 50 cm, 140 x 100 cm, 140 x 140 cm, 140 x 160 cm, 140 x 180 cm, 140 x 200 cm, 140 x 220 cm, 140 x 230 cm, 140 x 240 cm, 140 x 250 cm, 140 x 260 cm, 140 x 270 cm, 140 x 280 cm, 140 x 290 cm, 140 x 300 cm, 140 x 310 cm, 140 x 320 cm, 140 x 350 cm",0,0,140 x 50 cm,,,,,
variation,9505745458433,Raved Tafelzeil 140x50 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/r1kqk3LD3gBL/O7pk9zY/1200x1200.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,0,Size,140 x 50 cm,,0,,,,,,
variation,9509455416448,Raved Tafelzeil 140x100 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/o12n25Gz57KN/GZNxKEL/1200x1200.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,1,Size,140 x 100 cm,,0,,,,,,
variation,9509581889284,Raved Tafelzeil 140x140 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/MG8K8rykMzwQ/KOlBERM/1200x1200.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,2,Size,140 x 140 cm,,0,,,,,,
variation,9505574641822,Raved Tafelzeil 140x160 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/MG8K8rLkV04P/y8W5knE/1200x1200.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,3,Size,140 x 160 cm,,0,,,,,,
variation,9502878586347,Raved Tafelzeil 140x180 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/XWDXDJNy1Gmo/xGW5jm3/1200x1200.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,4,Size,140 x 180 cm,,0,,,,,,
variation,9506238718423,Raved Tafelzeil 140x200 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/1LwpwyX52AY0/P1qlJA1/1200x1200.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,5,Size,140 x 200 cm,,0,,,,,,
variation,9506342644212,Raved Tafelzeil 140x220 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/RN6K6zQZAPPV/LgmDBRX/1200x1200.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,6,Size,140 x 220 cm,,0,,,,,,
variation,9501567451638,Raved Tafelzeil 140x230 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/n15m53Ey38XD/AnEoOx3/1200x1200.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,7,Size,140 x 230 cm,,0,,,,,,
variation,9506878974272,Raved Tafelzeil 140x240 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/m5Z0Z3DZpZDn/Nxoj1yD/1200x1200.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,8,Size,140 x 240 cm,,0,,,,,,
variation,9501468843297,Raved Tafelzeil 140x250 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/gEpYO95g2m4G/yPoYMX6/1200x600.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,9,Size,140 x 250 cm,,0,,,,,,
variation,9501932679537,Raved Tafelzeil 140x260 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/RJlYq5J2kxMR/xknX91l/1200x600.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,10,Size,140 x 260 cm,,0,,,,,,
variation,9501842491823,Raved Tafelzeil 140x270 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/QGkJp5GZjwNY/L974nJD/1200x600.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,11,Size,140 x 270 cm,,0,,,,,,
variation,9509631475771,Raved Tafelzeil 140x280 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/xgkzkNxoWyjE/BgGpEyk/1200x1200.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,12,Size,140 x 280 cm,,0,,,,,,
variation,9503444524510,Raved Tafelzeil 140x290 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/NBODm5BQX31D/PN74rQA/1200x600.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,13,Size,140 x 290 cm,,0,,,,,,
variation,9501594934340,Raved Tafelzeil 140x300 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/RN6K6zQR3nzz/vg65Jk0/1200x1200.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,14,Size,140 x 300 cm,,0,,,,,,
variation,9508891629887,Raved Tafelzeil 140x310 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/PLNKNxOnV0DA/DRKrEAy/1200x1200.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,15,Size,140 x 310 cm,,0,,,,,,
variation,9502437359399,Raved Tafelzeil 140x320 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/j1RgR3z2lL64/wj65gl1/1200x1200.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,16,Size,140 x 320 cm,,0,,,,,,
variation,9509175613363,Raved Tafelzeil 140x350 cm - Jungle Roze - PVC - Afwasbaar - Binnen/Buiten,1,,visible,,,1,999,,,,,23.95,37.99,Tafellaken,,https://media.s-bol.com/n15m53E3M185/Q1rmLB0/1200x1200.jpg,RAV-RAVEDTAFEL-9300000175965561,Raved,17,Size,140 x 350 cm,,0,,,,,,
simple,9502182264498,Raved Badkamermat 75 45 - Zacht - Uitwasbaar - Waterabsorberend,1,,visible,,"<p>Breng direct meer veiligheid en comfort in je badkamer met deze <strong>Raved badmat</strong> van <strong>donkergrijs</strong> – dankzij de <strong>antislip onderlaag</strong>, <strong>waterabsorberende toplaag</strong> en <strong>uitwasbaar materiaal</strong> heb je een stijlvolle én onderhoudsvriendelijke oplossing.</p> <p>Ontdek de nieuwe standaard voor badkamervloeren met de <strong>Raved badkamermat</strong> in <strong>donkergrijs</strong>, maat 75 × 45 cm. Deze mat is ontworpen voor wie stijl, veiligheid en gemak in één zoekt. Dankzij de <strong>antislip-onderlaag</strong> kun je direct uit de douche of bad stappen zonder uitglijden, terwijl de <strong>waterabsorberende toplaag</strong> ervoor zorgt dat je vloer sneller droog is en onaangename plassen voorkomen worden.</p> <h3>Elegant & functioneel ontwerp</h3> <p>Het tijdloze donkergrijs past moeiteloos in elke badkamerstijl — van modern minimalistisch tot warm en natuurlijk. De rechthoekige maat 75 × 45 cm is een gangbare keuze naast badkuip of douchezone, ideaal voor gezinnen, stellen of alleenstaanden die waarde hechten aan een verzorgde look én praktische oplossing.</p> <h3>Veiligheid en comfort</h3> <p>Met de antisliplaag onderop, speciaal ontworpen voor natte vloeren, stap je met zekerheid op de mat. Geen glibberige tegels meer of onstabiel gevoel: deze badmat biedt grip en rust voor jou en je gezin. Bovendien voelt de toplaag fijn aan— zacht voor je voeten, en toch sterk in vochtopname. Dankzij de <strong>waterabsorberende werking</strong> drogen natte voeten en vloer sneller, wat ook bijdraagt aan hygiëne en minder kalkplekken.</p> <h3>Onderhoud zonder gedoe</h3> <p>Wie wil er nu een badmat die moeilijk te reinigen is? De Raved badmat is <strong>uitwasbaar</strong> — eenvoudig in de wasmachine te plaatsen en weer fris terug in je badkamer. Zo blijft ‘ie jarenlang mooi, zelfs bij intensief gebruik. Voor huishoudens met kinderen of gasten is dat een groot voordeel: stijlvol blijven, zonder concessies aan gebruiksgemak.</p> <h3>Technische specificaties in het kort</h3> <ul> <li> <p>Maat: 75 × 45 cm</p> </li> <li> <p>Kleur: donkergrijs</p> </li> <li> <p>Materiaal: hoogwaardige polyester en antislip bodemplaat (volgens productdetails) </p> </li> <li> <p>Eigenschappen: antislip, waterabsorberend, uitwasbaar </p> </li> <li> <p>Geschikt voor: naast badkuip, douche of wastafelzone; ideaal voorgezinnen, senioren of iedereen die comfort en veiligheid wil.</p> </li> </ul> <h3>Waarom kiezen voor deze badmat?</h3> <p>Omdat je een upgrade wilt van alleen “een mat op de vloer” naar een slimme investering in comfort en veiligheid. Door <strong>een natte vloer</strong> kunnen ongelukken ontstaan en tegelzones kunnen er minder fris uitzien door vocht. Met deze badmat verminder je dat direct. Tegelijkertijd kies je voor een accessoire die bijdraagt aan de uitstraling van je badkamer — in plaats van iets wat snel vervangen moet worden.</p> <p><strong>Wacht niet langer</strong> — voeg de Raved badmat toe aan je winkelwagen, ervaar direct het verschil in comfort, veiligheid en stijl, en geniet van een badkamer die écht af voelt.</p>",1,999,,,,,26.95,26.95,Badkamermat,"Badkamermat,Polyester,Rechthoek,Effen,Raved",https://media.s-bol.com/mWAOkoQ1RyYE/Nk1wNMK/1200x635.jpg,,Raved,,,,,,,,,,,
